category,subcategory,knowledge,premise,hypothesis,binary_classification_label,T5Pred,,,,
attribute_comparison,distance,It takes more time to cover larger distance than shorter distance,"Judah recently bought a new house, because his other house was far from his school, so he bought a house which was closer to his school. From his previous house he used to take 20 minutes to travel to his school","Now, it could take Judah 11 minutes to travel from home to school.",TRUE,TRUE,1,,,
attribute_comparison,distance,It takes more time to cover larger distance than shorter distance,"Judah recently bought a new house, because his other house was far from his school, so he bought a house which was closer to his school. From his previous house he used to take 20 minutes to travel to his school","Now, it could take Judah 24 minutes to travel from home to school.",FALSE,TRUE,0,,,
attribute_comparison,distance,It takes more time to cover larger distance than shorter distance,"Ashton recently bought a new house, farther from his school, so he bought a house which was closer to his school. From his previous house he used to take 26 minutes to travel to his school","Now, it could take Ashton 27 minutes to travel from home to school.",TRUE,TRUE,1,,,
attribute_comparison,distance,It takes more time to cover larger distance than shorter distance,"Ashton recently bought a new house, farther from his school, so he bought a house which was closer to his school. From his previous house he used to take 26 minutes to travel to his school","Now, it could take Ashton 19 minutes to travel from home to school.",FALSE,TRUE,0,,,
attribute_comparison,distance,It takes more time to cover larger distance than shorter distance,Nathan recently shifted farther from his school. It used to take him 15 minutes to travel from his previous home to shcool.,"Now, it could take Nathan 21 minutes to travel from home to school.",TRUE,TRUE,1,,,
attribute_comparison,distance,It takes more time to cover larger distance than shorter distance,Nathan recently shifted farther from his school. It used to take him 15 minutes to travel from his previous home to shcool.,"Now, it could take Nathan 10 minutes to travel from home to school.",FALSE,TRUE,0,,,
attribute_comparison,distance,It takes more time to cover larger distance than shorter distance,Two girls study in same school. The speed of walikng of both the girls is same. One of the girl takes more time to travel from home to school lives 12 metres away from school.,The other girl could be staying 10 meters from school.,TRUE,TRUE,1,,,
attribute_comparison,distance,It takes more time to cover larger distance than shorter distance,Two girls study in same school. The speed of walikng of both the girls is same. One of the girl takes more time to travel from home to school lives 12 metres away from school.,The other girl could be staying 12 meters from school.,FALSE,TRUE,0,,,
attribute_comparison,distance,It takes more time to cover larger distance than shorter distance,Two girls study in same school. The speed of walikng of both the girls is same. One of the girl takes more time to travel from home to school lives 16 metres away from school.,The other girl could be staying 11 meters from school.,TRUE,TRUE,1,,,
attribute_comparison,distance,It takes more time to cover larger distance than shorter distance,Two girls study in same school. The speed of walikng of both the girls is same. One of the girl takes more time to travel from home to school lives 16 metres away from school.,The other girl could be staying 21 meters from school.,FALSE,TRUE,0,,,
attribute_comparison,distance,It takes more time to cover larger distance than shorter distance,Two girls study in same school. The speed of walikng of both the girls is same. One of the girl takes less time to travel from home to school lives 25 metres away from school.,The other girl could take 33 minutes to travel from her home to school.,TRUE,TRUE,1,,,
attribute_comparison,distance,It takes more time to cover larger distance than shorter distance,Two girls study in same school. The speed of walikng of both the girls is same. One of the girl takes less time to travel from home to school lives 25 metres away from school.,The other girl could take 21 minutes to travel from her home to school.,FALSE,TRUE,0,,,
attribute_comparison,distance,It takes more time to cover larger distance than shorter distance,Two girls study in same school. The speed of walikng of both the girls is same. One of the girl takes less time to travel from home to school lives 12 metres away from school.,The other girl could take 18 minutes to travel from her home to school.,TRUE,TRUE,1,,,
attribute_comparison,distance,It takes more time to cover larger distance than shorter distance,Two girls study in same school. The speed of walikng of both the girls is same. One of the girl takes less time to travel from home to school lives 12 metres away from school.,The other girl could take 8 minutes to travel from her home to school.,FALSE,TRUE,0,,,
attribute_comparison,electric_bill,Electric bill of two houses combined is more than that of an individual house,Julian's electric bill for this month is 510 dollars. Julian has to pay electric bill of his brother's home also.,The combined electric bill could be 560 dollars.,TRUE,TRUE,1,,,
attribute_comparison,electric_bill,Electric bill of two houses combined is more than that of an individual house,Julian's electric bill for this month is 510 dollars. Julian has to pay electric bill of his brother's home also.,The combined electric bill could be 310 dollars.,FALSE,TRUE,0,,,
attribute_comparison,electric_bill,Electric bill of two houses combined is more than that of an individual house,Jace pays electric bill for his house and his brother's house every month. His bill for this month was 549 dollars.,The combined electric bill could be 649 dollars.,TRUE,TRUE,1,,,
attribute_comparison,electric_bill,Electric bill of two houses combined is more than that of an individual house,Jace pays electric bill for his house and his brother's house every month. His bill for this month was 549 dollars.,The combined electric bill could be 399 dollars.,FALSE,TRUE,0,,,
attribute_comparison,elephant_size,Elephant is huge in comparison to size of a human,2 humans can be fitted in a room up to the full capacity of the room.,0 elephants can fit in that room.,TRUE,TRUE,1,,,
attribute_comparison,elephant_size,Elephant is huge in comparison to size of a human,2 humans can be fitted in a room up to the full capacity of the room.,10 elephants can fit in that room.,FALSE,TRUE,0,,,
attribute_comparison,elephant_size,Elephant is huge in comparison to size of a human,A room has just enough space to fit in 3 humans,0 elephants can fit in that room.,TRUE,TRUE,1,,,
attribute_comparison,elephant_size,Elephant is huge in comparison to size of a human,A room has just enough space to fit in 3 humans,20 elephants can fit in that room.,FALSE,TRUE,0,,,
attribute_comparison,family,Family consists of all the members,"Arthur is a person, who is father of  few daughters and 2 sons.",Arthur's could be having 3 kids.,TRUE,TRUE,1,,,
attribute_comparison,family,Family consists of all the members,"Arthur is a person, who is father of  few daughters and 2 sons.",Arthur's could be having 0 kids.,FALSE,TRUE,0,,,
attribute_comparison,family,Family consists of all the members,"Brandon is a person, who is father of  few daughters and 2 sons.",Brandon's could be having 6 kids.,TRUE,TRUE,1,,,
attribute_comparison,family,Family consists of all the members,"Brandon is a person, who is father of  few daughters and 2 sons.",Brandon's could be having 0 kids.,FALSE,TRUE,0,,,
attribute_comparison,force_opposite_direction,If force is applied in the opposite direction it decreases the speed of cart,"Mateo is pushing a cart. He is managing to push the cart a speed of 19 units. Then, his friend starts to apply force in the opposite direction.",They could manage to push the cart at a speed of 16.,TRUE,TRUE,1,,,
