index,category,subcategory,premise,knowledge,question,question_text,options,value_answer,option_answer,author,GPT3Pred
1181,non_numerical,domestic_animals,An animal was pulling a cart in the ranch in the suburbs that Cooper went to.,Domesticated animals are animals that have been selectively bred and genetically adapted over generations to live alongside humans.,"{'question_text': 'What could be the animal that Cooper saw which was pulling the cart?', 'options': [{'A': 'zebra'}, {'B': 'giraffe'}, {'C': 'horse'}, {'D': 'bullock'}], 'value_answer': ['horse', 'bullock'], 'option_answer': ['C', 'D'], 'other': {}}",What could be the animal that Cooper saw which was pulling the cart?,"[{'A': 'zebra'}, {'B': 'giraffe'}, {'C': 'horse'}, {'D': 'bullock'}]","['horse', 'bullock']","['C', 'D']",Kevin,[ horse ]
609,attribute_comparison,solubility_and_gas,"To understand the phenomenon of how dissolved oxygen in water is important to the survival of fish, Atlas is studying the solubility of two gases at two different temperature. The temperature of a gas was 240 K when the solubility is higher.",The solubility of the gas in a solvent is inversely proportional to temperature.,"{'question_text': 'What could be the temperature of the other gas?', 'options': [{'A': 241}, {'B': 238}, {'C': 235}, {'D': 244}, {'E': 'None'}], 'value_answer': [241, 244], 'option_answer': ['A', 'D'], 'other': {'given_value': 240, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the temperature of the other gas?,"[{'A': 241}, {'B': 238}, {'C': 235}, {'D': 244}, {'E': 'None'}]","[241, 244]","['A', 'D']",Yamini,"[241, 235, 244]"
1075,implicit_numerical_knowledge,eyes,"In annual health check up at school, the doctor put eye drops in both of eyes of 14 students present at school. While doing so, the doctor spilled some of the eye drops on the floor.",A human has 2 eyes,"{'question_text': 'How many eye drops could have been used up in total?', 'options': [{'A': 30}, {'B': 24}, {'C': 26}, {'D': 28}], 'value_answer': [30], 'option_answer': ['A'], 'other': {'given_value': 28, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many eye drops could have been used up in total?,"[{'A': 30}, {'B': 24}, {'C': 26}, {'D': 28}]",[30],['A'],Neeraj,[28]
519,attribute_comparison,compressibility_and_temperature,Bennett is a student at a college and he is asked to observe how the compressibility factor changes at two different temperature for two identical gases. So Bennett compared the compressibility factor and temperature of both the gases to understand the same. The compressibility factor of gas with lower temperature is 21 units.,Compressibility factor is inversely proportional to temperature at constant pressure and density of the gas.,"{'question_text': 'What could be the compressibility factor of the other gas?', 'options': [{'A': 22}, {'B': 16}, {'C': 17}, {'D': 23}, {'E': 'None'}], 'value_answer': [16, 17], 'option_answer': ['B', 'C'], 'other': {'given_value': 21, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the compressibility factor of the other gas?,"[{'A': 22}, {'B': 16}, {'C': 17}, {'D': 23}, {'E': 'None'}]","[16, 17]","['B', 'C']",Yamini,"[22, 23]"
1296,non_numericalSG,chair_balance,"Parker goes to a bank, but he had to wait because there were many people ahead of him, so decided to sit on the cair, but unfortunately he falls down as soon as he sits on the chair.",A chair balances on at least 3 legs.,"{'question_text': 'What could be the number of legs in it', 'options': [{'A': '4'}, {'B': '5'}, {'C': '1'}, {'D': '6'}], 'value_answer': ['1'], 'option_answer': ['C'], 'other': {}}",What could be the number of legs in it,"[{'A': '4'}, {'B': '5'}, {'C': '1'}, {'D': '6'}]",['1'],['C'],Sidharth,"[4, 5, 6]"
618,attribute_comparison,solubility_and_solid,Jesse wanted to dissolve salt in water at two different temperatures. The solubility in solution at lower temperature is 17 units.,The solubility of a solid in water increases with an increase in temperature.,"{'question_text': 'What could be the solubility in other solution?', 'options': [{'A': 21}, {'B': 13}, {'C': 20}, {'D': 16}, {'E': 'None'}], 'value_answer': [21, 20], 'option_answer': ['A', 'C'], 'other': {'given_value': 17, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the solubility in other solution?,"[{'A': 21}, {'B': 13}, {'C': 20}, {'D': 16}, {'E': 'None'}]","[21, 20]","['A', 'C']",Yamini,"[21, 20]"
538,attribute_comparison,effusion_and_velocity,Gabriel brought a balloon from a birthday party and observed loss of gas inside a balloon over time. So he wants to understand the reason behind this effusion and has taken balloons with two different effusion rates and velocities. The rate of effusion of gas from the balloon when the velocity of gas particles is higher is 59 units.,The rate of effusion is directly proportional to velocity of particles.,"{'question_text': 'What could be the rate of effusion of gas from the other balloon?', 'options': [{'A': 52}, {'B': 64}, {'C': 55}, {'D': 65}], 'value_answer': [52, 55], 'option_answer': ['A', 'C'], 'other': {'given_value': 59, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the rate of effusion of gas from the other balloon?,"[{'A': 52}, {'B': 64}, {'C': 55}, {'D': 65}]","[52, 55]","['A', 'C']",Yamini,"[52, 55]"
387,attribute_comparison,flow_rate_and_time,Miles his filling two identical water tanks. Both water tanks have equal capacity to hold the water. One of the water tanks was filled in 36 minutes. This water tanks was being filled by a pipe that had a higher flow rate.,Time taken to fill the container is inversely proportional flow rate.,"{'question_text': 'What could be the time taken by other pipe ?', 'options': [{'A': 39}, {'B': 36}, {'C': 35}, {'D': 33}], 'value_answer': [39], 'option_answer': ['A'], 'other': {'given_value': 36, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the time taken by other pipe ?,"[{'A': 39}, {'B': 36}, {'C': 35}, {'D': 33}]",[39],['A'],Saurabh,"[39, 33]"
1330,non_numerical_sg,no_of_hands,Victor went to an animal museum and saw several exhibits. One of the exhibit was very interesting since it had two hands,All primates have two hands.,"{'question_text': 'What could have been the animal?', 'options': [{'A': 'Ape'}, {'B': 'Gorilla'}, {'C': 'Dog'}, {'D': 'Elephant'}], 'value_answer': ['Dog'], 'option_answer': ['C'], 'other': {}}",What could have been the animal?,"[{'A': 'Ape'}, {'B': 'Gorilla'}, {'C': 'Dog'}, {'D': 'Elephant'}]",['Dog'],['C'],Sidharth,"['Ape', 'Gorilla']"
911,change_with_action,family_size,A family has a few ladies and 9 gents.,"A family consists of gents, ladies, and kids","{'question_text': 'What could be the size of this family?', 'options': [{'A': 9}, {'B': 13}, {'C': 7}, {'D': 3}, {'E': 'None'}], 'value_answer': [13], 'option_answer': ['B'], 'other': {'given_value': 9, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the size of this family?,"[{'A': 9}, {'B': 13}, {'C': 7}, {'D': 3}, {'E': 'None'}]",[13],['B'],Neeraj,"[9, 13]"
202,attribute_comparison,schedule_and_time ,Jameson has to board a flight to Singapore at 11 o'clock and missed his flight from Los Angeles airport.,Passengers should arrive at the airport before the departure time.,"{'question_text': 'What could be the time when Jameson arrived at the airport?', 'options': [{'A': 8}, {'B': 10}, {'C': 12}, {'D': 13}], 'value_answer': [12, 13], 'option_answer': ['C', 'D'], 'other': {'given_value': 11, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the time when Jameson arrived at the airport?,"[{'A': 8}, {'B': 10}, {'C': 12}, {'D': 13}]","[12, 13]","['C', 'D']",Kevin,"[8, 10]"
1403,non_numerical,hot_cold_air,Kevin has organized a welcome party for his friend. He was filling a balloon with hot air and the other with cold air. He noticed that one of the balloons was floating at the top of the room.,Hot air is lighter than cold air.,"{'question_text': 'The balloon could be filled with?', 'options': [{'A': 'water'}, {'B': 'gasoline'}, {'C': 'cold air'}, {'D': 'hot air'}], 'value_answer': ['hot air'], 'option_answer': ['D'], 'other': {}}",The balloon could be filled with?,"[{'A': 'water'}, {'B': 'gasoline'}, {'C': 'cold air'}, {'D': 'hot air'}]",['hot air'],['D'],Saurabh,[{'D': 'hot air'}]
967,implicit_numerical_knowledge,alphabet,Tyler is preparing for CAT and plans to spend no more than 4 hours reading words for each letter.,English alphabet has 26 letters,"{'question_text': 'In how many hours can Tyler finish his preparation if he sticks to his plan?', 'options': [{'A': 103}, {'B': 109}, {'C': 108}, {'D': 99}, {'E': 'None'}], 'value_answer': [103, 99], 'option_answer': ['A', 'D'], 'other': {'given_value': 104, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",In how many hours can Tyler finish his preparation if he sticks to his plan?,"[{'A': 103}, {'B': 109}, {'C': 108}, {'D': 99}, {'E': 'None'}]","[103, 99]","['A', 'D']",Neeraj,"[103, 108]"
97,attribute_comparison,height_and_potential_energy,Evan's experiment is to observe the relationship between potential energy and height of two identical balls. The potential energy of the ball at higher height is 30 units.,Potential energy is directly proportional to the height,"{'question_text': 'What could be the potential energy of the other ball?', 'options': [{'A': 33}, {'B': 28}, {'C': 30}, {'D': 32}], 'value_answer': [28], 'option_answer': ['B'], 'other': {'given_value': 30, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the potential energy of the other ball?,"[{'A': 33}, {'B': 28}, {'C': 30}, {'D': 32}]",[28],['B'],Neeraj,"[30, 32]"
1441,non_numerical,starch,"Carson learned that the drops of iodine solution become black blue if it is in contact with a starch substance. To understand this chemical reaction, his professor conducted a practical session. The professor asked all students to put a few drops of iodine solution on an object which turned into blue-black color.","Foods like potatoes, corn and oat are rich in starch, whereas foods like carrots, cabbage and cucumber doesn't contain starch.","{'question_text': 'What could be the object?', 'options': [{'A': 'cabbage'}, {'B': 'potatoes'}, {'C': 'corn'}, {'D': 'oat'}], 'value_answer': ['potatoes', 'corn', 'oat'], 'option_answer': ['B', 'C', 'D'], 'other': {}}",What could be the object?,"[{'A': 'cabbage'}, {'B': 'potatoes'}, {'C': 'corn'}, {'D': 'oat'}]","['potatoes', 'corn', 'oat']","['B', 'C', 'D']",Saurabh,"[potatoes, corn, oat]"
592,attribute_comparison,precipitation_and_temperature,"Joseph who is a geologist is investigating the cause of change in precipitation by creating two scenario simulations. In one scenario, the surface temperature when the precipitation was high is 406 mm per hour.",Precipitation is directly proportional to average temperature at earth's surface.,"{'question_text': 'What could be the temperature in the other case?', 'options': [{'A': 410}, {'B': 406}, {'C': 408}, {'D': 407}, {'E': 'None'}], 'value_answer': ['None'], 'option_answer': ['E'], 'other': {'given_value': 406, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the temperature in the other case?,"[{'A': 410}, {'B': 406}, {'C': 408}, {'D': 407}, {'E': 'None'}]",['None'],['E'],Yamini,"[410, 406, 408]"
1435,non_numerical,soccer_basketball,Alexander was fascinated by a sport played on a school playground. He observed that the students were using their legs to pass the ball and score a goal.,Sports like soccer is played with legs whereas sports like basketball is played using arms.,"{'question_text': 'What sport could students be playing?', 'options': [{'A': 'soccer'}, {'B': 'badminton'}, {'C': 'basketball'}, {'D': 'running'}], 'value_answer': ['soccer'], 'option_answer': ['A'], 'other': {}}",What sport could students be playing?,"[{'A': 'soccer'}, {'B': 'badminton'}, {'C': 'basketball'}, {'D': 'running'}]",['soccer'],['A'],Saurabh,[soccer]
367,attribute_comparison,density_and_height_submerged,Charles saw two objects floating on the water. One of the object that had higher density was submerged 16 meters in the water.,Submerged height of a floating object is directly proportional to density,"{'question_text': 'What could be the submerged height of the other object ?', 'options': [{'A': 23}, {'B': 11}, {'C': 10}, {'D': 22}], 'value_answer': [11, 10], 'option_answer': ['B', 'C'], 'other': {'given_value': 16, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the submerged height of the other object ?,"[{'A': 23}, {'B': 11}, {'C': 10}, {'D': 22}]","[11, 10]","['B', 'C']",Saurabh,"[10, 11, 22]"
1518,non_numerical,summer_and_cotton,Cameron got a job for the summer holidays where he needs to travel daily to and fro from his home to office. Cameron planning to purchase new clothes to stay cool in the hot summer.,"Cotton is a soft, lightweight, breathable fabric that soaks up sweat, allowing heat to escape the body and for you to stay cool.","{'question_text': 'What could be the cloth type to choose?', 'options': [{'A': 'cotton'}, {'B': 'woolen'}, {'C': 'silk'}, {'D': 'Nylon'}], 'value_answer': ['cotton'], 'option_answer': ['A'], 'other': {}}",What could be the cloth type to choose?,"[{'A': 'cotton'}, {'B': 'woolen'}, {'C': 'silk'}, {'D': 'Nylon'}]",['cotton'],['A'],Sivapriya,['cotton']
607,attribute_comparison,solubility_and_gas,"To understand the phenomenon of how dissolved oxygen in water is important to the survival of fish, Bennett is studying the solubility of gas at two different temperature. The solubility of gas at higher temperature is 49 units.",The solubility of the gas in a solvent is inversely proportional to temperature.,"{'question_text': 'What could be the solubility of the other gas?', 'options': [{'A': 46}, {'B': 47}, {'C': 48}, {'D': 49}, {'E': 'None'}], 'value_answer': ['None'], 'option_answer': ['E'], 'other': {'given_value': 49, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the solubility of the other gas?,"[{'A': 46}, {'B': 47}, {'C': 48}, {'D': 49}, {'E': 'None'}]",['None'],['E'],Yamini,"[46, 47, 48]"
923,change_with_action,money,Hudson has 31 dollars and he lends some money to his friend.,When one lends money they are left with lesser money,"{'question_text': 'How much money could be remaining with Hudson now?', 'options': [{'A': 30}, {'B': 27}, {'C': 29}, {'D': 35}, {'E': 'None'}], 'value_answer': [30, 27, 29], 'option_answer': ['A', 'B', 'C'], 'other': {'given_value': 31, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",How much money could be remaining with Hudson now?,"[{'A': 30}, {'B': 27}, {'C': 29}, {'D': 35}, {'E': 'None'}]","[30, 27, 29]","['A', 'B', 'C']",Neeraj,"[27, 29]"
