category,subcategory,premise,knowledge,question_text,options,correct_answers,correct_option,GPT2Pred
attribute_comparison,direct_comparison,Radius of planet A is smaller than that of planet B. 48 units is the radius of planet B,Smaller planet has a smaller radius in comparison to a larger planet,What could be the radius of planet A?,"[{'A': 46}, {'B': 48}, {'C': 44}, {'D': 47}, {'E': 'None'}]","[46, 44, 47]","['A', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Radius of planet A is smaller than that of planet B. 48 units is the radius of planet B
Question: What could be the radius of planet A?
Hypothesis: [{'A': 46}, {'B': 48}, {'C': 44}, {'D': 47}, {'E': 'None'}]
Result: [46, 47]

Premise: Radius of planet A is smaller than that of planet B. 48 units is the radius of planet B"
attribute_comparison,direct_comparison,There is a bigger library nearby. The library can accommodate 60 books.,Bigger library can accomodate more books,What could be the capacity of the bigger library?,"[{'A': 62}, {'B': 54}, {'C': 50}, {'D': 64}]","[62, 64]","['A', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: There is a bigger library nearby. The library can accommodate 60 books.
Question: What could be the capacity of the bigger library?
Hypothesis: [{'A': 62}, {'B': 54}, {'C': 50}, {'D': 64}]
Result: [64, 50]

Premise: The library is bigger than the library in radius.
Question: What could be the size of the"
attribute_comparison,direct_comparison,A library can accommodate 40 books. There is a bigger library nearby.,Bigger library can accomodate more books,What could be the capacity of the bigger library?,"[{'A': 35}, {'B': 46}, {'C': 36}, {'D': 41}, {'E': 'None'}]","[46, 41]","['B', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: A library can accommodate 40 books. There is a bigger library nearby.
Question: What could be the capacity of the bigger library?
Hypothesis: [{'A': 35}, {'B': 46}, {'C': 36}, {'D': 41}, {'E': 'None'}]
Result: [None, 41]

Premise: A library can accommodate 40 books. There is a bigger library nearby.
Question: What could be"
attribute_comparison,direct_comparison,"David went to a shop to buy a ring for his wife. He had low budget, so instead of a ring whose cost was 41 thousand dollars he bought a ring which was cheaper than the other ring.",Cheaper thing costs less money,What could be the cost of the ring that David bought?,"[{'A': 47}, {'B': 40}, {'C': 43}, {'D': 42}]",[40],['B'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: David went to a shop to buy a ring for his wife. He had low budget, so instead of a ring whose cost was 41 thousand dollars he bought a ring which was cheaper than the other ring.
Question: What could be the cost of the ring that David bought?
Hypothesis: [{'A': 47}, {'B': 40}, {'C': 43}, {'D': 42}]
Result: [42, 42]

Premise: David went to a shop to buy a ring for his wife. He had low budget, so instead"
attribute_comparison,direct_comparison,Robert wants to buy a ring for this wife. The cost of one ring is 39 thousand dollars but he bought the other ring as it was cheaper.,Cheaper thing costs less money,What could be the cost of the ring that Robert bought?,"[{'A': 33}, {'B': 47}, {'C': 44}, {'D': 38}]","[33, 38]","['A', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Robert wants to buy a ring for this wife. The cost of one ring is 39 thousand dollars but he bought the other ring as it was cheaper.
Question: What could be the cost of the ring that Robert bought?
Hypothesis: [{'A': 33}, {'B': 47}, {'C': 44}, {'D': 38}]
Result: [{'A': 33}, {'B': 47}, {'C': 44}, {'D': 38}]

Premise"
attribute_comparison,direct_comparison,"Julian went to a shop to buy a ring for his wife. He had very high budget, so instead of a ring whose cost was 43 thousand dollars he bought a ring which was expensive than the other ring.",Expensive thing costs more money,What could be the cost of the ring that Julian bought?,"[{'A': 41}, {'B': 48}, {'C': 36}, {'D': 45}]","[48, 45]","['B', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Julian went to a shop to buy a ring for his wife. He had very high budget, so instead of a ring whose cost was 43 thousand dollars he bought a ring which was expensive than the other ring.
Question: What could be the cost of the ring that Julian bought?
Hypothesis: [{'A': 41}, {'B': 48}, {'C': 36}, {'D': 45}]
Result: [36, 45]

Premise: Julian bought a ring for his wife. He had very high budget, so instead of a ring whose"
attribute_comparison,direct_comparison,"Logan went to a shop to buy a ring for his wife. He had very high budget, so instead of a ring whose cost was 31 thousand dollars he bought a ring which was expensive than the other ring.",Expensive thing costs more money,What could be the cost of the ring that Logan bought?,"[{'A': 35}, {'B': 28}, {'C': 37}, {'D': 33}, {'E': 'None'}]","[35, 37, 33]","['A', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Logan went to a shop to buy a ring for his wife. He had very high budget, so instead of a ring whose cost was 31 thousand dollars he bought a ring which was expensive than the other ring.
Question: What could be the cost of the ring that Logan bought?
Hypothesis: [{'A': 35}, {'B': 28}, {'C': 37}, {'D': 33}, {'E': 'None'}]
Result: [{'A': 35}, {'B': 28}, {'C': 37}, {'D': 33}, {'E': '"
attribute_comparison,direct_comparison,Leon took 55 minutes to finish the homework. His friend Jamie is weak in studies. Jamie took longer to finish the homework.,Larger duration means more time,How many minutes could Jamie have taken?,"[{'A': 62}, {'B': 50}, {'C': 52}, {'D': 49}]",[62],['A'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Leon took 55 minutes to finish the homework. His friend Jamie is weak in studies. Jamie took longer to finish the homework.
Question: How many minutes could Jamie have taken?
Hypothesis: [{'A': 62}, {'B': 50}, {'C': 52}, {'D': 49}]
Result: [62, 49]

Premise: Jamie took 5 minutes to finish the homework.
Question: How many minutes could Jamie have taken?"
attribute_comparison,direct_comparison,Antonio took 46 minutes to finish the homework. His friend Jamie is weak in studies. Jamie took longer to finish the homework.,Larger duration means more time,How many minutes could Jamie have taken?,"[{'A': 43}, {'B': 55}, {'C': 39}, {'D': 40}]",[55],['B'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Antonio took 46 minutes to finish the homework. His friend Jamie is weak in studies. Jamie took longer to finish the homework.
Question: How many minutes could Jamie have taken?
Hypothesis: [{'A': 43}, {'B': 55}, {'C': 39}, {'D': 40}]
Result: [39, 40]

Premise: Antonio took 55 minutes to finish the homework. His friend Jamie is weak in studies. Jamie took longer"
attribute_comparison,direct_comparison,Daniel and his Nancy's both drew a cricle on a paper. Daniel's circle area was 20 sq units and his friend Nancy drew a cricle with larger radius around it.,bigger circle has larger area,What could be the radius of Nancy's circle?,"[{'A': 25}, {'B': 23}, {'C': 13}, {'D': 19}, {'E': 'None'}]","[25, 23]","['A', 'B']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Daniel and his Nancy's both drew a cricle on a paper. Daniel's circle area was 20 sq units and his friend Nancy drew a cricle with larger radius around it.
Question: What could be the radius of Nancy's circle?
Hypothesis: [{'A': 25}, {'B': 23}, {'C': 13}, {'D': 19}, {'E': 'None'}]
Result: [{'A': 25}, {'B': 23}, {'C': 13}, {'D': 19}, {'E': '"
attribute_comparison,direct_comparison,Kevin and his Nancy's both drew a cricle on a paper. Kevin's circle area was 33 sq units and his friend Nancy drew a cricle with larger radius around it.,bigger circle has larger area,What could be the radius of Nancy's circle?,"[{'A': 28}, {'B': 30}, {'C': 31}, {'D': 42}, {'E': 'None'}]",[42],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Kevin and his Nancy's both drew a cricle on a paper. Kevin's circle area was 33 sq units and his friend Nancy drew a cricle with larger radius around it.
Question: What could be the radius of Nancy's circle?
Hypothesis: [{'A': 28}, {'B': 30}, {'C': 31}, {'D': 42}, {'E': 'None'}]
Result: [{'A': 28}, {'B': 30}, {'C': 31}, {'D': 42}, {'E': '"
attribute_comparison,direct_comparison,"Ashton drew a circle of area 28 sq units. Then, his friend Nancy drew a circle of within it.",smaller circle has smaller area,What could be the radius of Nancy's circle?,"[{'A': 27}, {'B': 32}, {'C': 31}, {'D': 23}]","[27, 23]","['A', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Ashton drew a circle of area 28 sq units. Then, his friend Nancy drew a circle of within it.
Question: What could be the radius of Nancy's circle?
Hypothesis: [{'A': 27}, {'B': 32}, {'C': 31}, {'D': 23}]
Result: [{'A': 27}, {'B': 32}, {'C': 31}, {'D': 23}]

Premise"
attribute_comparison,direct_comparison,"John drew a circle of area 30 sq units. Then, his friend Nancy drew a circle of within it.",smaller circle has smaller area,What could be the radius of Nancy's circle?,"[{'A': 25}, {'B': 23}, {'C': 28}, {'D': 38}]","[25, 23, 28]","['A', 'B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: John drew a circle of area 30 sq units. Then, his friend Nancy drew a circle of within it.
Question: What could be the radius of Nancy's circle?
Hypothesis: [{'A': 25}, {'B': 23}, {'C': 28}, {'D': 38}]
Result: [38, 38]

Premise: John drew a circle of area 30 sq units. Then, his friend Nancy drew a circle of within"
attribute_comparison,direct_comparison,Planet A is bigger in radius that planet B. The radius of planet B is 20 units.,Smaller planet has a smaller radius in comparison to a larger planet,What could be the radius of planet A?,"[{'A': 23}, {'B': 18}, {'C': 15}, {'D': 17}, {'E': 'None'}]",[23],['A'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Planet A is bigger in radius that planet B. The radius of planet B is 20 units.
Question: What could be the radius of planet A?
Hypothesis: [{'A': 23}, {'B': 18}, {'C': 15}, {'D': 17}, {'E': 'None'}]
Result: [{'A': 23}, {'B': 18}, {'C': 15}, {'D': 17}, {'E': '"
